시도,시군구,2015_사고[건],2015_사망[명],2015_부상[명],2015_(중상자[명]),2016_사고[건],2016_사망[명],2016_부상[명],2016_(중상자[명]),2017_사고[건],2017_사망[명],2017_부상[명],2017_(중상자[명]),2018_사고[건],2018_사망[명],2018_부상[명],2018_(중상자[명]),2019_사고[건],2019_사망[명],2019_부상[명],2019_(중상자[명])
강원,춘천시,167.0,2.0,308.0,37.0,105.0,2.0,186.0,17.0,133.0,1.0,218.0,37.0,123,0,208,17,96.0,1.0,171.0,20.0
강원,원주시,278.0,4.0,545.0,112.0,205.0,4.0,360.0,79.0,236.0,1.0,413.0,93.0,200,3,351,67,131.0,3.0,205.0,25.0
강원,동해시,52.0,7.0,86.0,25.0,30.0,3.0,47.0,14.0,23.0,1.0,34.0,4.0,22,1,36,5,20.0,2.0,27.0,7.0
강원,강릉시,128.0,8.0,242.0,36.0,109.0,1.0,194.0,26.0,109.0,2.0,198.0,37.0,77,3,149,15,78.0,3.0,123.0,19.0
강원,속초시,69.0,2.0,132.0,18.0,45.0,1.0,91.0,20.0,46.0,0.0,94.0,15.0,42,1,68,17,28.0,1.0,40.0,11.0
강원,태백시,21.0,3.0,23.0,5.0,13.0,1.0,20.0,3.0,7.0,1.0,8.0,2.0,14,0,19,6,11.0,0.0,18.0,3.0
강원,삼척시,37.0,0.0,74.0,23.0,27.0,2.0,46.0,10.0,22.0,1.0,40.0,12.0,30,0,42,11,17.0,0.0,22.0,8.0
강원,홍천군,26.0,0.0,49.0,10.0,28.0,0.0,50.0,13.0,33.0,3.0,59.0,19.0,34,0,63,13,19.0,2.0,32.0,4.0
강원,횡성군,30.0,0.0,58.0,19.0,20.0,0.0,46.0,16.0,11.0,1.0,15.0,8.0,11,1,14,6,12.0,0.0,27.0,9.0
강원,영월군,14.0,2.0,19.0,10.0,16.0,1.0,23.0,12.0,9.0,1.0,15.0,4.0,7,2,14,4,7.0,0.0,8.0,2.0
강원,평창군,27.0,2.0,49.0,18.0,19.0,1.0,37.0,12.0,29.0,1.0,66.0,24.0,28,2,43,12,13.0,0.0,39.0,15.0
강원,정선군,22.0,1.0,40.0,16.0,16.0,0.0,34.0,4.0,30.0,1.0,44.0,14.0,11,0,18,7,6.0,0.0,11.0,3.0
강원,철원군,20.0,2.0,25.0,3.0,21.0,2.0,36.0,18.0,21.0,0.0,32.0,17.0,19,0,33,16,16.0,3.0,23.0,13.0
강원,화천군,4.0,0.0,5.0,1.0,12.0,0.0,17.0,3.0,8.0,1.0,9.0,6.0,9,0,10,4,3.0,2.0,2.0,1.0
강원,양구군,19.0,1.0,31.0,5.0,5.0,0.0,7.0,1.0,16.0,1.0,20.0,8.0,11,0,17,2,6.0,0.0,8.0,4.0
강원,인제군,18.0,2.0,37.0,20.0,13.0,0.0,19.0,8.0,14.0,1.0,21.0,10.0,8,1,12,5,9.0,0.0,12.0,10.0
강원,고성군,10.0,0.0,19.0,7.0,11.0,0.0,21.0,6.0,11.0,0.0,18.0,6.0,9,0,12,1,8.0,0.0,9.0,2.0
강원,양양군,17.0,2.0,33.0,12.0,13.0,0.0,32.0,7.0,19.0,1.0,30.0,8.0,24,0,54,19,12.0,1.0,16.0,2.0
충북,합계,1081.0,20.0,1823.0,460.0,851.0,20.0,1465.0,344.0,903.0,13.0,1588.0,366.0,882,20,1503,339,678.0,16.0,1092.0,245.0
충북,청주시,594.0,13.0,1049.0,224.0,446.0,10.0,798.0,168.0,453.0,3.0,826.0,170.0,433,3,806,148,356.0,5.0,622.0,108.0
충북,충주시,134.0,4.0,213.0,58.0,113.0,1.0,186.0,44.0,112.0,1.0,210.0,44.0,127,3,208,50,94.0,5.0,130.0,35.0
충북,제천시,83.0,0.0,154.0,53.0,72.0,1.0,121.0,37.0,91.0,1.0,148.0,32.0,86,8,136,29,53.0,2.0,85.0,21.0
충북,보은군,18.0,1.0,34.0,13.0,8.0,0.0,16.0,7.0,13.0,1.0,16.0,3.0,11,1,17,6,4.0,0.0,8.0,0.0
충북,옥천군,30.0,2.0,54.0,17.0,22.0,1.0,34.0,9.0,19.0,0.0,31.0,15.0,18,0,26,9,24.0,1.0,40.0,15.0
충북,영동군,18.0,0.0,27.0,8.0,12.0,0.0,17.0,4.0,19.0,1.0,21.0,10.0,18,0,26,14,18.0,0.0,26.0,13.0
충북,진천군,59.0,0.0,82.0,22.0,53.0,2.0,73.0,17.0,63.0,3.0,105.0,28.0,68,2,101,27,37.0,1.0,50.0,10.0
충북,괴산군,27.0,0.0,34.0,11.0,15.0,3.0,21.0,7.0,21.0,0.0,41.0,8.0,17,0,26,4,15.0,1.0,21.0,8.0
충북,음성군,80.0,0.0,119.0,35.0,74.0,2.0,108.0,34.0,83.0,3.0,139.0,46.0,75,3,115,34,47.0,1.0,61.0,21.0
충북,단양군,15.0,0.0,21.0,12.0,8.0,0.0,10.0,5.0,13.0,0.0,23.0,6.0,12,0,15,7,14.0,0.0,25.0,8.0
충북,증평군,23.0,0.0,36.0,7.0,28.0,0.0,81.0,12.0,16.0,0.0,28.0,4.0,17,0,27,11,16.0,0.0,24.0,6.0
충남,합계,1461.0,72.0,2393.0,668.0,1203.0,76.0,1946.0,536.0,1369.0,56.0,2220.0,610.0,1308,40,2132,544,1019.0,33.0,1587.0,365.0
충남,천안시,420.0,10.0,726.0,153.0,344.0,13.0,577.0,100.0,451.0,5.0,769.0,165.0,458,8,761,125,350.0,4.0,591.0,75.0
충남,아산시,234.0,10.0,393.0,100.0,200.0,9.0,331.0,88.0,183.0,11.0,298.0,59.0,140,3,228,60,126.0,2.0,188.0,31.0
충남,보령시,79.0,2.0,117.0,44.0,75.0,2.0,114.0,50.0,69.0,7.0,110.0,32.0,62,3,83,31,51.0,0.0,81.0,29.0
충남,공주시,71.0,2.0,108.0,32.0,55.0,5.0,96.0,28.0,72.0,2.0,120.0,28.0,66,2,121,29,58.0,2.0,85.0,15.0
충남,서산시,121.0,9.0,194.0,72.0,103.0,9.0,163.0,59.0,105.0,4.0,165.0,58.0,137,7,250,90,128.0,5.0,206.0,82.0
충남,금산군,17.0,0.0,30.0,9.0,25.0,2.0,34.0,9.0,26.0,0.0,37.0,14.0,28,2,37,7,16.0,0.0,22.0,6.0
충남,태안군,55.0,9.0,97.0,52.0,35.0,5.0,60.0,27.0,53.0,5.0,85.0,39.0,39,1,72,23,32.0,4.0,43.0,19.0
충남,논산시,73.0,5.0,127.0,49.0,66.0,0.0,115.0,40.0,74.0,2.0,118.0,41.0,72,1,106,32,50.0,0.0,76.0,22.0
충남,부여군,43.0,1.0,75.0,33.0,19.0,4.0,28.0,14.0,22.0,0.0,33.0,16.0,19,4,31,10,12.0,0.0,15.0,6.0
충남,서천군,34.0,2.0,46.0,15.0,31.0,3.0,44.0,18.0,37.0,3.0,63.0,16.0,35,1,48,17,30.0,4.0,39.0,12.0
충남,청양군,30.0,2.0,47.0,15.0,21.0,1.0,35.0,18.0,23.0,2.0,34.0,14.0,18,0,23,14,15.0,1.0,17.0,6.0
충남,홍성군,65.0,10.0,98.0,24.0,44.0,8.0,60.0,13.0,60.0,2.0,92.0,24.0,51,5,85,19,31.0,2.0,54.0,7.0
충남,예산군,57.0,2.0,87.0,23.0,55.0,8.0,84.0,28.0,44.0,2.0,58.0,20.0,52,0,81,20,30.0,2.0,43.0,10.0
충남,당진시,148.0,8.0,229.0,40.0,118.0,7.0,184.0,39.0,145.0,11.0,228.0,80.0,122,3,193,63,82.0,7.0,115.0,43.0
충남,계룡시,14.0,0.0,19.0,7.0,12.0,0.0,21.0,5.0,5.0,0.0,10.0,4.0,9,0,13,4,8.0,0.0,12.0,2.0
전북,합계,920.0,39.0,1621.0,310.0,753.0,38.0,1313.0,223.0,772.0,25.0,1360.0,238.0,683,17,1182,220,579.0,20.0,964.0,170.0
전북,전주시,355.0,12.0,665.0,101.0,314.0,6.0,609.0,83.0,331.0,6.0,616.0,87.0,266,3,482,68,239.0,4.0,410.0,68.0
전북,군산시,160.0,5.0,285.0,52.0,102.0,5.0,168.0,23.0,101.0,2.0,178.0,20.0,81,4,122,19,69.0,1.0,110.0,21.0
전북,정읍시,51.0,2.0,72.0,12.0,55.0,6.0,79.0,14.0,40.0,2.0,70.0,15.0,52,1,82,21,38.0,2.0,53.0,10.0
전북,남원시,38.0,3.0,68.0,24.0,22.0,1.0,46.0,11.0,18.0,0.0,33.0,8.0,27,0,49,13,17.0,0.0,28.0,9.0
전북,김제시,38.0,5.0,61.0,17.0,36.0,3.0,62.0,19.0,44.0,1.0,83.0,12.0,36,2,59,12,36.0,1.0,67.0,6.0
전북,완주군,48.0,3.0,83.0,21.0,42.0,8.0,70.0,14.0,31.0,3.0,44.0,14.0,44,1,80,18,35.0,2.0,61.0,7.0
전북,진안군,7.0,0.0,8.0,1.0,12.0,1.0,18.0,2.0,7.0,0.0,8.0,2.0,6,1,9,5,7.0,1.0,9.0,0.0
전북,무주군,13.0,1.0,25.0,11.0,9.0,0.0,13.0,3.0,6.0,2.0,6.0,3.0,9,2,8,1,10.0,2.0,12.0,5.0
전북,장수군,7.0,0.0,16.0,5.0,5.0,0.0,11.0,4.0,2.0,0.0,2.0,1.0,4,0,7,2,4.0,1.0,3.0,1.0
전북,임실군,5.0,1.0,9.0,6.0,4.0,0.0,5.0,3.0,5.0,2.0,7.0,5.0,3,0,3,2,4.0,0.0,4.0,0.0
전북,순창군,10.0,0.0,15.0,5.0,7.0,0.0,16.0,7.0,10.0,1.0,11.0,3.0,9,0,16,4,8.0,1.0,10.0,2.0
전북,고창군,21.0,1.0,38.0,11.0,24.0,3.0,32.0,10.0,22.0,1.0,39.0,12.0,13,1,19,6,10.0,0.0,16.0,8.0
전북,부안군,40.0,4.0,72.0,17.0,40.0,1.0,57.0,16.0,38.0,0.0,66.0,20.0,36,0,59,13,28.0,3.0,40.0,15.0
전북,익산시,127.0,2.0,204.0,27.0,81.0,4.0,127.0,14.0,117.0,5.0,197.0,36.0,97,2,187,36,74.0,2.0,141.0,18.0
전남,합계,1176.0,51.0,2013.0,389.0,904.0,25.0,1499.0,308.0,905.0,37.0,1485.0,325.0,908,25,1472,297,793.0,27.0,1304.0,248.0
전남,목포시,206.0,2.0,398.0,52.0,127.0,1.0,225.0,30.0,126.0,2.0,251.0,37.0,112,3,188,31,115.0,2.0,214.0,16.0
전남,여수시,170.0,7.0,306.0,52.0,131.0,0.0,234.0,31.0,145.0,8.0,238.0,51.0,150,3,254,49,109.0,0.0,180.0,26.0
전남,순천시,154.0,2.0,253.0,61.0,109.0,4.0,167.0,34.0,112.0,2.0,204.0,33.0,140,1,247,43,95.0,0.0,160.0,26.0
전남,나주시,74.0,8.0,114.0,20.0,64.0,0.0,113.0,27.0,74.0,2.0,113.0,16.0,73,2,105,21,56.0,0.0,93.0,17.0
전남,광양시,140.0,4.0,248.0,29.0,106.0,0.0,170.0,23.0,81.0,0.0,132.0,22.0,95,1,156,21,75.0,2.0,112.0,22.0
전남,담양군,43.0,2.0,64.0,11.0,21.0,2.0,39.0,14.0,28.0,2.0,43.0,8.0,21,0,40,5,14.0,0.0,22.0,5.0
전남,곡성군,8.0,1.0,16.0,5.0,6.0,0.0,10.0,5.0,9.0,1.0,16.0,3.0,7,0,8,1,10.0,1.0,13.0,4.0
전남,구례군,12.0,0.0,15.0,4.0,12.0,0.0,20.0,5.0,9.0,0.0,19.0,4.0,7,1,7,3,8.0,0.0,23.0,1.0
전남,고흥군,33.0,2.0,58.0,18.0,17.0,1.0,27.0,10.0,34.0,0.0,55.0,24.0,31,0,46,20,28.0,1.0,40.0,12.0
전남,보성군,24.0,0.0,45.0,8.0,15.0,0.0,33.0,14.0,12.0,3.0,13.0,6.0,23,0,32,6,20.0,0.0,32.0,10.0
전남,화순군,30.0,0.0,50.0,11.0,34.0,1.0,51.0,12.0,20.0,2.0,33.0,3.0,24,1,34,9,23.0,2.0,39.0,7.0
전남,장흥군,23.0,3.0,35.0,9.0,18.0,2.0,21.0,4.0,16.0,1.0,17.0,6.0,21,1,24,7,22.0,1.0,27.0,8.0
전남,강진군,17.0,1.0,25.0,14.0,17.0,2.0,20.0,7.0,25.0,4.0,29.0,11.0,31,1,47,11,18.0,3.0,21.0,6.0
전남,해남군,41.0,2.0,58.0,11.0,37.0,3.0,63.0,12.0,37.0,1.0,53.0,17.0,26,2,41,10,43.0,1.0,65.0,22.0
전남,영암군,53.0,4.0,90.0,19.0,60.0,1.0,103.0,16.0,32.0,1.0,54.0,18.0,34,1,71,16,31.0,1.0,58.0,12.0
전남,무안군,44.0,4.0,67.0,12.0,38.0,4.0,62.0,16.0,35.0,4.0,57.0,16.0,24,5,31,2,31.0,5.0,46.0,5.0
전남,함평군,6.0,0.0,8.0,1.0,9.0,0.0,15.0,3.0,7.0,0.0,10.0,2.0,18,0,31,10,13.0,2.0,17.0,4.0
전남,영광군,19.0,1.0,39.0,10.0,21.0,0.0,35.0,12.0,26.0,0.0,43.0,10.0,20,1,30,5,19.0,0.0,20.0,6.0
전남,장성군,24.0,2.0,31.0,12.0,15.0,1.0,23.0,3.0,16.0,0.0,16.0,1.0,12,0,19,4,18.0,1.0,25.0,9.0
전남,완도군,17.0,4.0,25.0,11.0,14.0,0.0,19.0,12.0,26.0,0.0,42.0,17.0,15,0,21,11,19.0,0.0,47.0,5.0
전남,진도군,19.0,1.0,37.0,6.0,16.0,1.0,27.0,8.0,18.0,3.0,25.0,9.0,14,0,29,7,15.0,4.0,28.0,15.0
전남,신안군,19.0,1.0,31.0,13.0,17.0,2.0,22.0,10.0,17.0,1.0,22.0,11.0,10,2,11,5,11.0,1.0,22.0,10.0
경북,합계,1596.0,58.0,2591.0,766.0,1268.0,47.0,2060.0,567.0,1207.0,30.0,1922.0,527.0,1190,36,1898,480,1060.0,23.0,1640.0,385.0
경북,포항시,241.0,8.0,410.0,112.0,201.0,10.0,321.0,67.0,166.0,2.0,270.0,67.0,198,7,333,73,142.0,5.0,236.0,48.0
경북,경주시,180.0,8.0,302.0,103.0,149.0,7.0,252.0,82.0,116.0,2.0,212.0,56.0,132,6,218,56,103.0,0.0,165.0,43.0
경북,김천시,66.0,3.0,111.0,39.0,58.0,0.0,101.0,36.0,55.0,1.0,90.0,26.0,46,0,72,10,54.0,0.0,91.0,19.0
경북,안동시,111.0,0.0,176.0,41.0,70.0,1.0,116.0,38.0,82.0,0.0,130.0,43.0,78,2,119,26,68.0,2.0,108.0,28.0
경북,구미시,301.0,15.0,489.0,135.0,237.0,6.0,427.0,100.0,267.0,7.0,439.0,104.0,229,4,374,82,202.0,6.0,323.0,71.0
경북,영주시,49.0,3.0,78.0,25.0,36.0,1.0,57.0,16.0,24.0,0.0,30.0,5.0,27,1,48,16,28.0,0.0,38.0,7.0
경북,영천시,62.0,3.0,107.0,39.0,57.0,3.0,80.0,14.0,41.0,0.0,68.0,8.0,49,0,85,13,58.0,1.0,84.0,3.0
경북,문경시,34.0,0.0,57.0,21.0,29.0,0.0,38.0,14.0,21.0,0.0,33.0,11.0,20,0,30,15,32.0,0.0,43.0,12.0
경북,상주시,38.0,2.0,55.0,15.0,35.0,4.0,56.0,11.0,25.0,5.0,35.0,12.0,40,2,47,20,39.0,1.0,51.0,13.0
경북,군위군,16.0,3.0,22.0,4.0,11.0,1.0,13.0,4.0,11.0,1.0,14.0,7.0,12,1,21,3,9.0,0.0,12.0,6.0
경북,의성군,21.0,1.0,37.0,12.0,15.0,0.0,18.0,10.0,12.0,0.0,17.0,9.0,21,0,28,18,11.0,0.0,17.0,6.0
경북,청송군,12.0,0.0,14.0,4.0,9.0,2.0,13.0,9.0,7.0,0.0,11.0,1.0,4,0,6,1,8.0,1.0,8.0,4.0
경북,영양군,4.0,2.0,2.0,0.0,7.0,1.0,11.0,5.0,5.0,0.0,5.0,3.0,6,0,7,2,5.0,0.0,5.0,1.0
경북,영덕군,26.0,1.0,42.0,13.0,15.0,2.0,24.0,8.0,22.0,0.0,31.0,15.0,28,2,44,23,24.0,1.0,31.0,7.0
경북,청도군,37.0,1.0,55.0,19.0,23.0,1.0,33.0,10.0,27.0,5.0,36.0,12.0,14,0,23,5,14.0,2.0,19.0,7.0
경북,고령군,29.0,2.0,44.0,16.0,20.0,1.0,23.0,14.0,18.0,0.0,34.0,15.0,16,0,27,8,15.0,0.0,21.0,7.0
경북,성주군,21.0,0.0,30.0,6.0,26.0,1.0,34.0,11.0,28.0,3.0,40.0,11.0,25,1,37,11,24.0,1.0,34.0,10.0
경북,칠곡군,111.0,1.0,184.0,44.0,88.0,3.0,135.0,31.0,93.0,1.0,133.0,29.0,87,4,126,25,70.0,0.0,103.0,27.0
경북,예천군,17.0,1.0,23.0,16.0,10.0,0.0,17.0,7.0,18.0,0.0,31.0,14.0,15,0,20,8,11.0,0.0,16.0,8.0
경북,봉화군,15.0,0.0,29.0,16.0,8.0,2.0,8.0,3.0,6.0,1.0,5.0,3.0,10,0,18,3,10.0,0.0,14.0,2.0
경북,울진군,34.0,1.0,50.0,29.0,29.0,0.0,43.0,22.0,27.0,0.0,38.0,17.0,16,3,21,11,15.0,0.0,22.0,10.0
경북,울릉군,4.0,0.0,6.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,-,-,-,-,3.0,0.0,4.0,1.0
경북,경산시,167.0,3.0,268.0,55.0,131.0,1.0,236.0,54.0,135.0,2.0,216.0,59.0,117,3,194,51,115.0,3.0,195.0,45.0
경남,합계,1397.0,43.0,2327.0,773.0,981.0,34.0,1631.0,540.0,926.0,29.0,1518.0,495.0,958,43,1519,476,870.0,25.0,1354.0,392.0
경남,진주시,115.0,4.0,200.0,94.0,75.0,3.0,128.0,61.0,60.0,2.0,103.0,39.0,69,2,105,39,81.0,3.0,119.0,48.0
경남,통영시,73.0,1.0,121.0,32.0,52.0,0.0,83.0,34.0,52.0,0.0,76.0,26.0,49,2,84,20,38.0,0.0,76.0,18.0
경남,김해시,220.0,7.0,357.0,141.0,148.0,4.0,248.0,96.0,149.0,7.0,240.0,87.0,154,3,242,87,146.0,3.0,216.0,66.0
경남,밀양시,41.0,4.0,55.0,15.0,38.0,2.0,62.0,15.0,28.0,1.0,48.0,17.0,28,2,50,14,36.0,0.0,44.0,16.0
경남,거제시,178.0,2.0,320.0,83.0,117.0,1.0,188.0,75.0,97.0,4.0,181.0,61.0,70,2,108,37,67.0,1.0,128.0,23.0
경남,의령군,6.0,0.0,7.0,7.0,8.0,1.0,8.0,2.0,8.0,0.0,9.0,2.0,8,1,8,3,11.0,0.0,18.0,8.0
경남,함안군,31.0,0.0,50.0,17.0,16.0,1.0,19.0,7.0,27.0,0.0,47.0,17.0,22,2,29,9,26.0,3.0,33.0,10.0
경남,창녕군,39.0,2.0,57.0,23.0,38.0,1.0,51.0,24.0,39.0,2.0,66.0,14.0,37,3,56,7,36.0,1.0,50.0,17.0
경남,양산시,136.0,4.0,228.0,59.0,99.0,2.0,178.0,38.0,91.0,0.0,149.0,37.0,113,3,183,52,70.0,2.0,107.0,27.0
경남,고성군,23.0,2.0,26.0,12.0,16.0,2.0,22.0,6.0,18.0,1.0,38.0,19.0,19,6,30,14,17.0,1.0,25.0,9.0
경남,사천시,64.0,5.0,115.0,31.0,29.0,1.0,62.0,13.0,37.0,0.0,56.0,27.0,54,4,84,26,42.0,0.0,72.0,29.0
경남,남해군,18.0,1.0,25.0,14.0,13.0,1.0,17.0,9.0,13.0,0.0,21.0,11.0,8,0,11,2,10.0,1.0,15.0,5.0
경남,하동군,9.0,0.0,14.0,8.0,11.0,0.0,17.0,10.0,13.0,0.0,18.0,8.0,15,0,21,13,8.0,0.0,12.0,8.0
경남,산청군,10.0,0.0,14.0,4.0,11.0,1.0,19.0,8.0,12.0,0.0,17.0,8.0,7,2,10,6,10.0,0.0,13.0,4.0
경남,함양군,10.0,0.0,14.0,3.0,20.0,0.0,33.0,17.0,20.0,0.0,23.0,4.0,17,3,29,14,13.0,0.0,22.0,3.0
경남,거창군,18.0,0.0,24.0,7.0,23.0,0.0,31.0,10.0,22.0,0.0,39.0,20.0,25,0,43,15,31.0,2.0,42.0,11.0
경남,합천군,8.0,0.0,13.0,10.0,12.0,3.0,21.0,8.0,9.0,0.0,13.0,2.0,18,1,20,7,16.0,0.0,26.0,13.0
경남,창원시(통합),398.0,11.0,687.0,213.0,255.0,11.0,444.0,107.0,231.0,12.0,374.0,96.0,245,7,406,111,212.0,8.0,336.0,77.0
제주,합계,466.0,8.0,766.0,185.0,365.0,5.0,589.0,116.0,319.0,7.0,496.0,94.0,322,2,551,102,296.0,4.0,489.0,102.0
제주,제주시,341.0,4.0,556.0,140.0,227.0,0.0,387.0,64.0,215.0,4.0,339.0,58.0,216,1,352,52,201.0,2.0,328.0,49.0
제주,서귀포시,125.0,4.0,210.0,45.0,138.0,5.0,202.0,52.0,104.0,3.0,157.0,36.0,106,1,199,50,95.0,2.0,161.0,53.0
출처) 한국도로교통공단.&#10;주) 부상자수는 중상자수，경상자수，부상신고자수의 합계.&#10;,,,,,,,,,,,,,,,,,,,,,
