시도,시군구,2005_사고[건],2005_사망[명],2005_부상[명],2005_(중상자[명]),2006_사고[건],2006_사망[명],2006_부상[명],2006_(중상자[명]),2007_사고[건],2007_사망[명],2007_부상[명],2007_(중상자[명]),2008_사고[건],2008_사망[명],2008_부상[명],2008_(중상자[명]),2009_사고[건],2009_사망[명],2009_부상[명],2009_(중상자[명])
전남,완도군,18.0,2.0,22.0,16.0,34.0,5.0,55.0,12.0,23,3,35,16,30,1,55,23,26,1,41,22
전남,진도군,12.0,0.0,16.0,8.0,20.0,3.0,28.0,12.0,8,2,12,5,11,2,22,6,21,2,31,13
전남,신안군,14.0,0.0,23.0,12.0,19.0,2.0,31.0,14.0,22,4,34,19,21,4,32,18,28,3,48,29
경북,합계,2262.0,110.0,3988.0,1813.0,2520.0,115.0,4244.0,1865.0,2381,119,3881,1516,2283,113,3909,1592,2297,116,3863,1521
경북,포항시,420.0,8.0,784.0,207.0,509.0,15.0,872.0,255.0,389,13,650,174,407,13,693,215,340,7,605,190
경북,경주시,223.0,10.0,454.0,247.0,254.0,6.0,487.0,232.0,218,8,397,167,217,9,374,151,251,9,444,214
경북,김천시,117.0,12.0,174.0,74.0,136.0,13.0,194.0,80.0,144,12,199,63,125,9,210,80,115,13,170,64
경북,안동시,133.0,7.0,240.0,98.0,144.0,8.0,243.0,127.0,163,11,288,106,134,4,249,117,135,2,253,107
경북,구미시,517.0,16.0,938.0,417.0,539.0,10.0,939.0,404.0,477,9,835,290,469,16,888,384,476,20,853,310
경북,영주시,61.0,1.0,92.0,63.0,66.0,3.0,92.0,64.0,77,1,121,74,61,0,90,47,72,2,102,47
경북,영천시,75.0,6.0,118.0,73.0,92.0,3.0,137.0,75.0,81,8,132,59,99,3,172,60,93,6,168,58
경북,문경시,45.0,2.0,63.0,38.0,44.0,2.0,59.0,24.0,47,4,67,32,56,1,68,30,55,2,90,41
경북,상주시,63.0,3.0,112.0,51.0,64.0,7.0,100.0,35.0,67,8,101,39,42,6,48,28,45,7,75,38
경북,군위군,15.0,1.0,28.0,20.0,28.0,2.0,48.0,23.0,23,0,30,12,27,4,41,18,19,1,26,11
경북,의성군,28.0,3.0,38.0,25.0,29.0,4.0,45.0,26.0,26,1,45,19,28,3,46,18,34,4,54,23
경북,청송군,19.0,1.0,32.0,15.0,14.0,2.0,22.0,8.0,13,2,18,12,20,0,50,23,15,4,25,20
경북,영양군,14.0,2.0,15.0,9.0,5.0,2.0,8.0,6.0,13,2,13,6,13,2,16,7,16,1,20,7
경북,영덕군,38.0,6.0,69.0,37.0,33.0,3.0,60.0,37.0,20,2,39,27,28,0,45,25,32,3,52,26
경북,청도군,25.0,1.0,35.0,18.0,48.0,3.0,68.0,36.0,43,5,55,36,23,2,34,25,33,2,51,27
경북,고령군,32.0,5.0,39.0,25.0,27.0,4.0,37.0,23.0,37,2,57,32,23,4,37,22,42,3,65,34
경북,성주군,41.0,4.0,61.0,36.0,42.0,5.0,58.0,37.0,55,2,80,53,56,3,75,38,55,3,84,45
경북,칠곡군,123.0,6.0,202.0,91.0,123.0,7.0,215.0,90.0,119,6,176,73,134,5,233,84,132,7,190,55
경북,예천군,17.0,1.0,29.0,21.0,21.0,1.0,36.0,27.0,31,7,34,29,31,8,33,25,26,5,35,26
경북,봉화군,17.0,0.0,30.0,23.0,10.0,1.0,17.0,12.0,31,2,45,20,24,0,41,25,21,4,25,12
경북,울진군,33.0,8.0,59.0,43.0,40.0,3.0,53.0,29.0,38,5,47,24,39,3,44,15,48,0,73,19
경북,울릉군,2.0,1.0,3.0,2.0,4.0,0.0,4.0,1.0,-,-,-,-,3,1,2,1,2,0,2,2
경북,경산시,204.0,6.0,373.0,180.0,248.0,11.0,450.0,214.0,269,9,452,169,224,17,420,154,240,11,401,145
경남,합계,1668.0,85.0,2811.0,1708.0,2002.0,77.0,3504.0,2121.0,1853,73,3197,1771,1696,100,2877,1604,1839,82,3096,1666
경남,마산시,265.0,10.0,459.0,263.0,318.0,5.0,593.0,370.0,228,2,383,209,213,5,368,212,230,8,401,211
경남,진주시,112.0,8.0,177.0,97.0,144.0,12.0,250.0,153.0,140,7,261,160,121,5,210,117,119,6,202,104
경남,창원시,289.0,4.0,472.0,286.0,362.0,9.0,615.0,367.0,344,14,605,314,306,12,522,289,271,5,474,265
경남,진해시,75.0,1.0,131.0,81.0,95.0,2.0,162.0,103.0,73,4,121,71,77,4,133,55,81,1,141,76
경남,통영시,78.0,3.0,124.0,70.0,90.0,1.0,137.0,63.0,94,1,178,78,91,10,157,86,122,6,186,79
경남,김해시,261.0,13.0,449.0,302.0,295.0,9.0,537.0,333.0,308,14,531,298,247,18,427,255,281,12,488,259
경남,밀양시,64.0,8.0,93.0,56.0,53.0,1.0,96.0,67.0,56,3,96,57,61,5,101,49,80,6,138,81
경남,거제시,162.0,5.0,265.0,166.0,215.0,7.0,392.0,223.0,193,7,332,194,193,10,330,199,219,7,387,227
경남,의령군,7.0,3.0,19.0,17.0,6.0,0.0,18.0,9.0,9,0,23,16,10,1,21,5,6,0,12,9
경남,함안군,30.0,2.0,54.0,33.0,39.0,1.0,67.0,43.0,47,2,78,49,35,5,68,37,23,2,45,16
경남,창녕군,30.0,3.0,49.0,34.0,34.0,2.0,51.0,33.0,48,3,81,55,42,5,60,32,52,3,71,40
경남,양산시,89.0,5.0,152.0,78.0,128.0,8.0,248.0,134.0,109,5,171,72,116,6,190,99,123,5,194,95
경남,고성군,30.0,2.0,59.0,40.0,35.0,5.0,53.0,46.0,36,2,57,42,23,0,36,21,44,3,81,51
경남,사천시,58.0,3.0,102.0,50.0,64.0,4.0,108.0,47.0,57,2,103,55,41,2,73,27,64,6,106,41
경남,남해군,10.0,2.0,10.0,8.0,13.0,4.0,15.0,11.0,13,1,22,10,32,1,55,22,17,1,22,11
경남,하동군,20.0,1.0,48.0,24.0,29.0,1.0,38.0,26.0,17,0,33,17,22,2,40,31,34,0,45,32
경남,산청군,17.0,8.0,28.0,20.0,13.0,3.0,25.0,18.0,11,2,16,7,14,3,24,20,19,6,23,17
경남,함양군,23.0,1.0,38.0,26.0,14.0,1.0,16.0,14.0,27,2,40,22,21,1,24,18,17,1,27,16
경남,거창군,26.0,1.0,50.0,35.0,36.0,2.0,53.0,41.0,32,0,52,37,23,2,29,22,25,1,38,25
경남,합천군,22.0,2.0,32.0,22.0,19.0,0.0,30.0,20.0,11,2,14,8,8,3,9,8,12,3,15,11
제주,합계,293.0,17.0,488.0,135.0,365.0,21.0,671.0,196.0,354,17,638,167,313,11,508,143,347,14,574,181
제주,제주시,171.0,5.0,303.0,66.0,213.0,11.0,429.0,112.0,270,10,496,102,228,6,378,80,263,9,451,132
제주,서귀포시,52.0,3.0,78.0,35.0,71.0,2.0,105.0,39.0,84,7,142,65,85,5,130,63,84,5,123,49
제주,북제주군,33.0,6.0,55.0,21.0,32.0,4.0,49.0,17.0,-,-,-,-,-,-,-,-,-,-,-,-
제주,남제주군,37.0,3.0,52.0,13.0,49.0,4.0,88.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-
