"충청북도",단양군,소계,502,6.3,1.1,3.4,1.1
"충청북도",보은군,소계,539,8.1,1.2,4.5,1.1
"충청북도",영동군,소계,586,4.6,0.8,2.6,0.6
"충청북도",옥천군,소계,592,3.8,0.9,2.2,0.6
"충청북도",음성군,소계,613,4.1,0.9,3.4,1.0
"충청북도",제천시,소계,584,1.8,0.6,1.2,0.3*
"충청북도",증평군,소계,615,1.8,0.5,1.8,0.6*
"충청북도",진천군,소계,655,2.7,0.6,2.2,0.6
"충청북도",청주시,소계,2503,2.0,0.3,2.1,0.3
"충청북도",청주시,상당구,614,0.6,0.3,0.7,0.3*
"충청북도",청주시,서원구,586,1.0,0.4,1.5,0.6*
"충청북도",청주시,흥덕구,653,2.6,0.6,2.7,0.7
"충청북도",청주시,청원구,650,3.5,0.8,3.3,0.8
"충청북도",충주시,소계,575,2.6,0.6,2.0,0.6
"충청남도",소계,소계,9484,3.1,0.2,2.6,0.3
"충청남도",계룡시,소계,699,0.9,0.5,1.1,0.6*
"충청남도",공주시,소계,578,2.9,0.7,2.2,0.6
"충청남도",금산군,소계,527,4.9,1.1,4.5,1.8
"충청남도",논산시,소계,568,3.0,0.7,2.5,0.8
"충청남도",당진시,소계,648,5.2,0.8,4.0,0.8
"충청남도",보령시,소계,531,3.3,0.7,3.5,0.9
"충청남도",부여군,소계,536,8.1,1.4,5.0,1.3
"충청남도",서산시,소계,635,5.4,1.0,4.6,1.1
"충청남도",서천군,소계,519,4.6,1.1,2.6,1.0
"충청남도",아산시,소계,660,1.4,0.5,1.4,0.6*
"충청남도",예산군,소계,601,6.2,1.0,4.5,1.0
"충청남도",천안시,소계,1307,1.7,0.4,1.8,0.5
"충청남도",천안시,서북구,666,2.5,0.6,2.7,0.8*
"충청남도",천안시,동남구,641,0.5,0.3,0.3,0.2**
"충청남도",청양군,소계,507,4.8,0.8,2.5,0.6
"충청남도",태안군,소계,598,6.9,1.2,4.7,1.2
"충청남도",홍성군,소계,570,3.0,0.7,1.7,0.6
"전북특별자치도",소계,소계,7337,2.6,0.2,2.2,0.4
"전북특별자치도",고창군,소계,542,6.1,1.1,6.0,1.7
"전북특별자치도",군산시,소계,562,2.1,0.8,2.2,1.2*
"전북특별자치도",김제시,소계,542,1.6,0.5,0.7,0.2*
"전북특별자치도",남원시,소계,566,4.8,1.0,3.7,1.2
"전북특별자치도",무주군,소계,499,6.1,1.0,4.6,1.0
"전북특별자치도",부안군,소계,488,4.5,1.0,4.2,1.4
"전북특별자치도",순창군,소계,453,9.9,2.3,12.8,3.4
"전북특별자치도",완주군,소계,632,2.2,0.7,1.5,0.6*
"전북특별자치도",익산시,소계,543,1.7,0.5,1.3,0.5*
"전북특별자치도",임실군,소계,479,6.0,1.0,2.6,0.6
"전북특별자치도",장수군,소계,503,9.1,1.4,8.1,2.4
